id,labels,nombre,apellido,telefono,dpi,fecha_nacimiento,id_cliente,nit,membresia,num_membresia,fecha_inicio,puesto,id_empleado,salario,planilla
1760,Persona|Personal,Matthew,Bass,001-965-827-4666,7290187942732,1961-10-09,,,,,2019-10-22,Gerente,737,6823.79,False
1761,Persona|Cliente|Personal,Amanda,Clark,001-542-766-5755x0756,1532589884399,1962-02-25,1052,1078742,False,,2023-04-05,Vendedor,738,13169.02,False
1762,Persona|Cliente|Personal,Devin,Jensen,404-925-3490x8928,8975624178508,1980-02-23,1053,1847262,True,669001,2015-04-08,Gerente,739,10930.06,False
1763,Persona,Lauren,Baker,001-943-406-5493x5817,6187446958607,1996-11-28,,,,,,,,,
1764,Persona|Cliente|Personal,Sarah,Krause,(846)952-2392,8192752337050,1985-12-04,1054,1631302,False,,2022-01-21,Repartidor,740,7669.78,False
1765,Persona|Cliente|Personal,Chelsea,Graham,4718601298,5896194395579,1994-03-16,1055,9672818,False,,2023-12-15,Vendedor,741,14057.41,True
1766,Persona|Personal,Derrick,Wells,4182843967,5036734118036,1971-11-09,,,,,2019-09-01,Vendedor,742,4284.87,True
1767,Persona,Mary,Aguilar,+1-942-494-4614x3939,4486967341356,1963-11-08,,,,,,,,,
1768,Persona|Cliente|Personal,John,Garcia,442.599.2044,1502636060183,1966-12-07,1056,7709930,True,446472,2021-04-14,Supervisor,743,7853.08,False
1769,Persona,Sarah,James,401.206.3072x76294,7980642316413,1981-01-22,,,,,,,,,
1770,Persona,Sarah,Johns,(712)442-8421,1538176244237,1968-04-17,,,,,,,,,
1771,Persona|Cliente|Personal,Ruben,Wilson,427-408-9853x958,1016760022338,1999-08-24,1057,7168970,False,,2023-07-03,Vendedor,744,8496.32,True
1772,Persona,Johnny,Werner,001-910-389-4257,7343966940502,2004-11-23,,,,,,,,,
1773,Persona,Taylor,Evans,250.615.0222x29863,3008063165189,1997-10-22,,,,,,,,,
1774,Persona|Cliente|Personal,Jeffrey,Moran,(362)336-0748x03333,3721413958898,1979-07-31,1058,3352702,False,,2010-03-13,Cajero,745,7825.22,False
1775,Persona|Personal,Charles,Wiggins,001-485-481-2885x09282,7879986929778,1986-02-03,,,,,2016-07-30,Supervisor,746,10055.18,True
1776,Persona,Jeffrey,Rogers,001-699-717-9394,7508962668305,1991-06-04,,,,,,,,,
1777,Persona|Cliente|Personal,Jennifer,Walls,408.424.7831x522,1062744280753,1992-10-07,1059,9743173,True,694525,2024-02-16,Supervisor,747,5479.86,False
1778,Persona|Cliente|Personal,Lindsay,Smith,+1-827-888-3683,6787496207348,1987-10-11,1060,9454289,True,553364,2024-09-18,Gerente,748,14512.09,False
1779,Persona|Cliente,Laura,Scott,747.676.1816x1942,4091386252366,1963-04-13,1061,5819607,False,,,,,,
1780,Persona,David,Swanson,438-871-1564x181,1301965438487,1965-07-17,,,,,,,,,
1781,Persona,Jacob,Dixon,+1-781-588-4053x9201,4919164718513,1963-08-24,,,,,,,,,
1782,Persona|Cliente|Personal,Sarah,Thompson,(313)757-3393,8270612720890,1983-11-16,1062,4603903,True,361411,2013-11-06,Repartidor,749,7593.9,False
1783,Persona|Cliente|Personal,Julie,Moore,378.872.2494,1671949017755,1994-05-05,1063,3947709,False,,2021-01-19,Supervisor,750,8832.46,True
1784,Persona|Cliente,Brenda,Rodriguez,(842)253-7149,1385092844382,1983-03-12,1064,5424470,False,,,,,,
1785,Persona,Lisa,Rice,(556)966-0581x09803,4563204334378,1964-10-20,,,,,,,,,
1786,Persona|Cliente,Jeremy,Brandt,651-887-0629x187,6089699474505,1971-06-12,1065,6890598,False,,,,,,
1787,Persona|Cliente|Personal,Seth,Romero,6744528081,5794140630209,2004-08-20,1066,9307760,False,,2011-03-09,Vendedor,751,4540.19,False
1788,Persona|Cliente,Tracy,Rodriguez,+1-701-743-0858x42794,6065906855648,2004-09-11,1067,7626872,False,,,,,,
1789,Persona|Personal,Daniel,Goodman,(707)238-0370x663,9239142779332,1962-05-02,,,,,2013-05-27,Supervisor,752,9723.87,True
1790,Persona|Cliente|Personal,Jesus,Ray,911-462-5071x68117,7984213616450,2001-11-19,1068,8979457,False,,2015-07-25,Cajero,753,14037.32,True
1791,Persona|Personal,Travis,Gates,(567)402-2106x986,8348154531205,1986-08-27,,,,,2018-06-29,Supervisor,754,10493.47,False
1792,Persona|Cliente,Andrea,Price,(302)917-1040,5755740659008,1964-03-02,1069,3269447,False,,,,,,
1793,Persona,Amber,Jordan,(461)519-5338,9738429852955,2004-05-03,,,,,,,,,
1794,Persona|Cliente,Lisa,Edwards,928-559-3953,7835354901338,1976-02-07,1070,4814674,False,,,,,,
1795,Persona|Cliente,Sean,Chan,001-535-845-7733x900,2301864089377,1977-03-17,1071,4785353,False,,,,,,
1796,Persona,Vanessa,Washington,396-216-1293x991,9508326066396,1971-05-11,,,,,,,,,
1797,Persona|Cliente|Personal,Jane,Campbell,001-569-887-5286x47240,4912273847763,2000-03-19,1072,4328202,False,,2024-01-04,Vendedor,755,4625.71,False
1798,Persona|Cliente|Personal,Rhonda,Carter,(937)505-2480x4585,5573256076506,1967-09-11,1073,4995106,False,,2018-12-12,Repartidor,756,9631.18,False
1799,Persona,Lisa,Davis,206-503-3974,5866599685981,1960-07-11,,,,,,,,,
1800,Persona,Alexander,Patton,543.294.2264,5335098907275,1978-09-28,,,,,,,,,
1801,Persona|Cliente|Personal,Beverly,Thomas,(960)412-5774,7476345260056,1961-01-17,1074,3458580,True,595049,2016-09-19,Supervisor,757,3342.61,False
1802,Persona|Cliente|Personal,Erica,Powell,+1-384-936-3433x05785,3993921374274,1969-02-04,1075,9840293,False,,2013-04-14,Gerente,758,12944.83,True
1803,Persona,Annette,Williams,+1-513-927-9069,4635501427456,1994-10-27,,,,,,,,,
1804,Persona|Cliente|Personal,Rebecca,Guerra,241-483-9527,4470675097087,1960-02-15,1076,1583985,True,614799,2023-02-14,Vendedor,759,6267.07,False
1805,Persona|Cliente|Personal,Taylor,Hanna,597-688-3528x66260,4093827277796,1961-09-15,1077,9643421,False,,2010-01-12,Vendedor,760,5343.58,True
1806,Persona|Cliente|Personal,Connor,Church,883-846-4018,3067139231060,1979-08-05,1078,2684474,True,801323,2022-03-08,Vendedor,761,4052.31,False
1807,Persona,Tiffany,Ramos,(201)774-8857x7915,4009684462977,2004-01-25,,,,,,,,,
1808,Persona|Cliente|Personal,Michael,Barnes,+1-407-762-5765x24654,7703639967478,1966-12-07,1079,6490310,True,565190,2017-04-15,Gerente,762,13610.15,False
1809,Persona|Cliente|Personal,Vernon,Perez,001-346-566-7777x411,1432303299920,2000-06-12,1080,3816531,False,,2022-09-17,Supervisor,763,12645.99,False
1810,Persona|Cliente,Brandon,Romero,+1-958-632-4154,7094714250095,1991-04-18,1081,3396514,True,299860,,,,,
1811,Persona|Cliente,Evan,Stephens,7427683040,4213216740294,1991-10-01,1082,3660260,False,,,,,,
1812,Persona,John,Howard,537.942.3911,4272504980285,1977-09-22,,,,,,,,,
1813,Persona|Cliente|Personal,Kathryn,Wilson,(509)495-8917x249,1617745900600,1972-12-31,1083,7623325,True,623710,2016-05-23,Vendedor,764,13775.17,True
1814,Persona,Denise,Patton,+1-791-424-0929x5837,8420773378181,1994-07-26,,,,,,,,,
1815,Persona|Cliente|Personal,Thomas,Martinez,894-899-0257x5669,4179058511524,1981-02-04,1084,3505160,True,333763,2016-10-11,Repartidor,765,3696.4,False
1816,Persona|Cliente|Personal,Mary,Massey,9803737314,3910134693307,1963-12-05,1085,4016376,True,455682,2019-05-19,Repartidor,766,5783.46,False
1817,Persona,Jason,Wilkerson,363.825.6662x74786,7432555393277,1968-07-17,,,,,,,,,
1818,Persona|Personal,John,Smith,001-699-383-7201x34387,9289860536945,1994-08-18,,,,,2013-10-23,Supervisor,767,13475.88,False
1819,Persona,Amy,Drake,(477)826-0720x510,8473172756408,1964-01-13,,,,,,,,,
1820,Persona|Cliente|Personal,Sara,Cunningham,520-709-6423x9942,9991907858604,1989-04-14,1086,9585806,False,,2013-07-01,Vendedor,768,6569.97,False
1821,Persona|Cliente|Personal,Steven,Petersen,+1-698-738-2570x5655,8764296896927,2003-09-29,1087,1737929,False,,2024-09-06,Repartidor,769,4253.03,False
1822,Persona|Cliente,Austin,Smith,664.581.3135,4334023874268,1960-02-22,1088,7743735,True,601777,,,,,
1823,Persona,Chelsea,Frederick,338.609.6058,9685673535274,1969-03-02,,,,,,,,,
1824,Persona|Personal,Alexandra,Bishop,001-897-922-0011x115,3305685424019,1985-03-15,,,,,2011-10-03,Gerente,770,8973.64,True
1825,Persona|Cliente|Personal,Alison,Cooley,(689)270-6348x81716,1163157223853,1977-11-13,1089,7544777,True,290634,2012-06-18,Vendedor,771,6745.84,False
1826,Persona|Cliente|Personal,Jennifer,Frazier,638.453.5808,1922687343943,2005-11-01,1090,6030671,False,,2023-12-13,Supervisor,772,13961.04,True
1827,Persona|Personal,Amy,Yang,(990)324-0196x63160,1437670930383,1967-09-25,,,,,2014-03-17,Cajero,773,4854.95,True
1828,Persona,Jeffrey,Wallace,(651)834-9629x0306,6283749888689,1998-01-19,,,,,,,,,
1829,Persona,Vanessa,Hill,6179903144,7693922926550,1993-03-26,,,,,,,,,
1830,Persona|Cliente|Personal,David,Rogers,(506)537-5807x95148,7529009780592,1988-08-02,1091,1876439,False,,2018-05-16,Cajero,774,7533.3,True
1831,Persona|Cliente|Personal,Rebecca,White,615.773.0639x768,1547378326703,1979-10-12,1092,9193194,False,,2022-05-06,Supervisor,775,8108.96,False
1832,Persona,Joshua,Maynard,286-841-2949,2554511982316,1986-01-31,,,,,,,,,
1833,Persona|Personal,Natasha,Becker,+1-518-643-1639x119,8863671394774,1966-05-13,,,,,2023-07-02,Supervisor,776,12946.2,True
1834,Persona,Anthony,Jones,(458)797-8999x9423,8669522448018,1960-07-07,,,,,,,,,
1835,Persona|Cliente|Personal,Patricia,Lambert,9697071522,9290929921157,2002-05-28,1093,9956263,False,,2010-04-11,Gerente,777,13073.47,True
1836,Persona|Cliente|Personal,Jason,Davis,001-344-831-6403x24985,6374801931242,1972-12-18,1094,9839665,True,423244,2012-05-29,Supervisor,778,14580.83,True
1837,Persona,Craig,White,+1-980-606-0016,6489052107710,2005-01-31,,,,,,,,,
1838,Persona|Personal,Vanessa,Byrd,+1-502-270-8211x34814,3219843106481,1964-12-10,,,,,2016-12-20,Cajero,779,10735.23,True
1839,Persona|Cliente,Bryan,Brown,+1-358-626-6769x3486,6816941053959,1971-05-29,1095,5662785,False,,,,,,
1840,Persona|Cliente|Personal,Jeffrey,Daniels,001-618-597-4168,9581017028378,1992-09-19,1096,7784458,False,,2022-05-01,Gerente,780,11281.22,True
1841,Persona|Cliente|Personal,Ann,Campbell,001-999-454-5996x97666,3516841283369,1978-07-10,1097,2920149,True,391112,2019-09-15,Cajero,781,5965.08,False
1842,Persona,Deborah,Flores,924.429.2578,4761440378139,2003-08-10,,,,,,,,,
1843,Persona|Cliente|Personal,Laura,Bright,684.384.5049,3005795956353,1981-01-10,1098,2373391,False,,2013-06-18,Cajero,782,14487.37,True
1844,Persona|Cliente,William,Garcia,207.898.9589,1501121439210,1963-12-24,1099,3552626,True,233221,,,,,
1845,Persona|Personal,Taylor,Ramirez,699-288-9957x6132,5991052573517,1994-03-13,,,,,2023-07-12,Cajero,783,9987.31,True
1846,Persona|Personal,James,Cook,386.481.2643,9005191410221,1995-06-13,,,,,2018-03-22,Gerente,784,10684.72,False
1847,Persona|Cliente,Mark,Vargas,+1-553-981-2675x998,6220058512601,1963-12-01,1100,2681428,True,836839,,,,,
1848,Persona,Nancy,Williams,(426)749-3189,2074762843710,1995-10-21,,,,,,,,,
1849,Persona|Personal,Javier,Mercer,(707)497-2738,2446557490835,2003-08-30,,,,,2018-06-02,Gerente,785,14221.56,True
1850,Persona|Cliente|Personal,Heather,Brooks,775-605-7257,7847184760029,1976-11-23,1101,3645270,True,745551,2015-05-07,Repartidor,786,8496.0,True
1851,Persona|Cliente|Personal,Nicole,Young,303-315-1199x25934,4768274884269,1988-02-09,1102,3409663,True,455542,2017-11-23,Vendedor,787,14631.88,False
1852,Persona|Cliente|Personal,Luis,Wright,(852)488-1160,8239488800435,1973-08-10,1103,9548759,False,,2024-12-07,Supervisor,788,4894.3,False
1853,Persona|Cliente,Joshua,Wilson,001-549-929-3391x83791,8696537484179,1998-08-12,1104,2686651,False,,,,,,
1854,Persona,Timothy,Proctor,+1-263-703-5742x08807,1769594268227,1970-04-30,,,,,,,,,
1855,Persona|Cliente|Personal,Michael,Willis,001-355-523-5476x89878,9496830949670,1968-05-06,1105,4146436,True,392445,2021-11-20,Vendedor,789,11575.31,True
1856,Persona|Cliente|Personal,Carolyn,Webb,(309)279-3727x42554,3965550932213,1996-04-25,1106,6939677,False,,2013-05-12,Vendedor,790,12995.57,False
1857,Persona,Cindy,Smith,(556)830-5762x2945,7410125968746,1989-08-11,,,,,,,,,
1858,Persona|Cliente|Personal,Christopher,Sellers,+1-270-542-1033x832,1867459214575,1965-04-29,1107,2101124,False,,2012-12-16,Vendedor,791,6600.09,True
1859,Persona,Joseph,Franklin,284-540-0499x34442,8960821978525,1974-09-30,,,,,,,,,
1860,Persona|Cliente|Personal,Alex,Barron,001-606-531-7346x824,3631847690695,1991-06-29,1108,6186551,False,,2011-10-04,Vendedor,792,14107.83,True
1861,Persona|Cliente|Personal,Laura,Taylor,(742)790-5387,2057525481556,1993-01-23,1109,4271196,True,253416,2022-10-22,Gerente,793,7652.38,True
1862,Persona|Cliente|Personal,Cynthia,Smith,744.286.2251,7663901756251,1973-12-22,1110,8186162,False,,2020-07-19,Supervisor,794,7794.82,True
1863,Persona|Cliente,Martha,Jones,+1-597-366-1364x5320,4556827759783,1997-12-28,1111,8521285,False,,,,,,
1864,Persona|Cliente|Personal,Jacqueline,Monroe,(986)927-3908x55045,3030387357601,1981-08-22,1112,5824829,False,,2021-10-09,Vendedor,795,14467.88,True
1865,Persona|Cliente|Personal,Elizabeth,Thompson,+1-217-538-9142x1929,3324184229161,1997-08-05,1113,3040117,False,,2011-09-16,Vendedor,796,14771.87,True
1866,Persona,Luis,Ford,+1-622-596-0896x8492,4655082371680,1994-09-22,,,,,,,,,
1867,Persona,Benjamin,Donovan,(512)776-6450,8421473891999,1995-09-06,,,,,,,,,
1868,Persona|Cliente|Personal,Holly,Lee,(719)798-0595x8224,9768068933189,1990-01-16,1114,2173345,False,,2023-03-24,Supervisor,797,14268.05,True
1869,Persona|Cliente|Personal,Jessica,White,+1-777-794-2131x64467,4958453754612,2001-07-02,1115,2247395,False,,2020-06-09,Supervisor,798,5295.7,True
1870,Persona|Personal,Sandra,Berry,861-446-7655x87277,5559178442621,1976-12-06,,,,,2018-01-06,Repartidor,799,7527.4,False
1871,Persona,Michael,Nelson,5146167038,6699508751171,1969-05-08,,,,,,,,,
1872,Persona|Cliente,William,Hodge,755.845.1553x01615,6650649226615,2000-02-01,1116,6305071,False,,,,,,
1873,Persona|Cliente|Personal,Andres,Campos,333-942-3457x2264,1453434651674,1963-02-23,1117,3296685,False,,2018-10-19,Supervisor,800,3488.18,True
1874,Persona|Cliente,Laura,Waters,001-989-835-0026x27010,8090067178383,1980-08-31,1118,2744130,True,672676,,,,,
1875,Persona|Cliente,Sara,Ward,637-735-0006x1355,4654041564471,1969-03-06,1119,8766563,True,897145,,,,,
1876,Persona|Cliente|Personal,Diana,Gonzalez,367.756.0740x09037,3963890589769,1990-10-04,1120,9105894,True,706735,2010-05-25,Gerente,801,5461.1,False
1877,Persona|Cliente,Steven,Johnson,435-874-6417x528,8198185095310,1973-04-11,1121,2622414,True,223454,,,,,
1878,Persona|Cliente|Personal,Jeanette,Benitez,(231)591-6938x1666,7136643484096,1991-03-28,1122,8488774,False,,2017-07-07,Vendedor,802,11627.14,False
1879,Persona|Cliente|Personal,Matthew,Nichols,808.977.9395x00677,5700567123596,1969-11-26,1123,5072768,False,,2021-03-29,Vendedor,803,4931.96,True
1880,Persona|Cliente|Personal,April,Nelson,504-509-5370,8566318660501,1972-06-09,1124,1293848,False,,2023-12-05,Repartidor,804,9584.47,True
1881,Persona|Cliente|Personal,John,Huerta,(848)251-9420,4583476651974,2001-12-29,1125,8939882,True,818553,2019-10-09,Repartidor,805,7783.84,True
1882,Persona|Personal,Anna,Thompson,327-819-8596,1853828817956,1999-08-06,,,,,2018-12-25,Gerente,806,8633.14,False
1883,Persona,Meghan,Jones,+1-474-242-8713,4463892057440,1976-11-25,,,,,,,,,
1884,Persona|Cliente,Nicholas,Gibson,+1-304-965-6117x1304,3549326986621,1976-01-26,1126,4106011,True,613159,,,,,
1885,Persona|Cliente,Juan,Murphy,(510)945-4271x87977,5828542614172,1965-08-25,1127,6414335,False,,,,,,
1886,Persona,Lindsay,Moss,3076094999,9942146974667,1985-06-22,,,,,,,,,
1887,Persona|Cliente|Personal,Mark,Johnson,(933)225-0313,7846643339390,1985-11-02,1128,8482452,True,742610,2024-04-10,Vendedor,807,3439.87,True
1888,Persona,Todd,Miller,783.667.3968x348,2110500107873,1997-02-06,,,,,,,,,
1889,Persona|Personal,Charles,Costa,001-366-888-6269x277,4056194901073,2005-10-30,,,,,2018-09-13,Cajero,808,10095.82,False
1890,Persona|Cliente|Personal,Andrea,Cooper,001-656-621-5293x1575,6083543554644,1962-09-02,1129,9981443,True,153403,2011-09-16,Repartidor,809,5908.67,False
1891,Persona|Cliente|Personal,Eric,Lopez,(495)716-8958x7423,4167639585947,1989-05-07,1130,8054838,True,538712,2010-06-19,Cajero,810,3239.18,True
1892,Persona|Cliente|Personal,Christine,Torres,(547)272-1338x1874,2259884883536,1999-07-10,1131,5044067,True,467614,2010-05-16,Supervisor,811,3689.29,True
1893,Persona|Personal,Amy,Foster,001-643-792-5041x022,3705304450831,2002-10-02,,,,,2022-05-22,Repartidor,812,13988.65,True
1894,Persona|Cliente,Stephanie,Gray,928-516-1289x749,8848554064970,2000-03-08,1132,5339002,False,,,,,,
1895,Persona|Cliente|Personal,Diana,Price,(663)637-7926x675,5908444382740,1995-01-06,1133,7308688,False,,2021-01-27,Gerente,813,11945.78,True
1896,Persona|Personal,Laura,Robinson,+1-885-542-4946x3863,5304787014042,1991-04-23,,,,,2024-07-29,Repartidor,814,3257.88,False
1897,Persona|Cliente,Todd,Johnston,+1-850-952-2612x1473,2334680069073,2004-05-31,1134,5987743,False,,,,,,
1898,Persona|Cliente|Personal,Keith,Hardin,(318)673-6522x9343,4180607334324,1992-09-10,1135,4692905,False,,2011-02-20,Supervisor,815,11291.03,False
1899,Persona,Leslie,Gonzalez,+1-777-724-4403x6709,8544409892614,2001-05-02,,,,,,,,,
1900,Persona|Cliente|Personal,Kevin,Barrett,4434366482,8246105821629,1974-08-10,1136,1622215,True,155399,2020-07-09,Repartidor,816,6645.63,False
1901,Persona|Cliente,Allen,David,453-850-8759x9786,9385865012612,1984-08-09,1137,2423530,False,,,,,,
1902,Persona,Jessica,Garcia,+1-303-294-8906x1244,1730126195005,1984-01-19,,,,,,,,,
1903,Persona|Cliente|Personal,Jessica,Adams,4848486890,1557427048248,1994-10-05,1138,9308188,True,446572,2018-04-09,Vendedor,817,12674.13,False
1904,Persona|Cliente|Personal,Micheal,Carter,+1-961-374-7242x347,3474894820440,1967-10-22,1139,6228277,True,751361,2011-06-17,Vendedor,818,7803.96,False
1905,Persona|Cliente|Personal,Jacob,Ross,001-920-904-7301x42829,3530666090596,1998-12-21,1140,9287855,True,527208,2014-07-18,Vendedor,819,10251.57,False
1906,Persona|Cliente|Personal,Kimberly,Galloway,+1-379-810-2047,2609565270694,1963-04-02,1141,7954999,False,,2014-03-16,Cajero,820,3817.84,False
1907,Persona|Cliente,Cindy,Cabrera,+1-501-756-0063x1231,6141205030143,1989-06-22,1142,6514945,False,,,,,,
1908,Persona,Courtney,Pham,+1-231-796-1813x37502,2616545645320,1965-05-07,,,,,,,,,
1909,Persona|Cliente|Personal,Gary,Baker,(575)783-6354,1437666518547,1999-06-17,1143,1229477,True,744708,2010-10-25,Repartidor,821,6602.43,False
1910,Persona,Shirley,Kidd,7077499741,8691875697902,1988-04-22,,,,,,,,,
1911,Persona,Heather,Moran,904.551.7994x4618,3440516361939,1973-08-08,,,,,,,,,
1912,Persona,Scott,Parker,(344)420-8896x5660,7989275299920,1995-01-01,,,,,,,,,
1913,Persona|Cliente,Mark,Scott,(485)921-9852x0484,9453771645183,1975-04-07,1144,3967724,False,,,,,,
1914,Persona|Cliente|Personal,Kimberly,Barron,217-721-8390x35113,5661806481834,1972-03-12,1145,9610979,False,,2015-03-21,Cajero,822,6937.62,True
1915,Persona|Cliente|Personal,James,Elliott,9755031714,5722394938550,1971-07-14,1146,4622266,True,910582,2010-03-03,Repartidor,823,5239.77,False
1916,Persona,Heather,Jennings,464-632-7749x747,6729133474268,1995-12-26,,,,,,,,,
1917,Persona|Personal,Kevin,Oliver,438.414.4390,3337530730155,1986-09-05,,,,,2020-10-05,Cajero,824,14111.31,False
1918,Persona|Cliente,Grant,Smith,5917226731,2335313227510,1979-09-06,1147,1560040,True,874691,,,,,
1919,Persona,Daniel,Huffman,(871)610-5151,5125728957441,1961-07-11,,,,,,,,,
1920,Persona|Personal,Kevin,Huang,+1-266-913-0197x13163,5709677671787,1961-04-28,,,,,2011-10-11,Gerente,825,9106.84,False
1921,Persona|Cliente|Personal,Kristen,Tucker,988.947.8816x765,8140241100462,1994-04-07,1148,2003795,True,982113,2021-09-16,Gerente,826,14593.77,True
1922,Persona|Personal,Stephen,White,(844)333-9981x9844,6849265559353,1978-01-17,,,,,2013-12-07,Cajero,827,9427.35,True
1923,Persona,Daniel,Bautista,6946402013,3956661030853,1987-10-15,,,,,,,,,
1924,Persona|Cliente|Personal,Barry,Moyer,+1-465-558-3927,1472504676459,1989-06-13,1149,3988105,True,211789,2015-01-07,Cajero,828,12626.34,True
1925,Persona,Matthew,Jones,(776)480-9151x7736,7262752592189,1975-10-26,,,,,,,,,
1926,Persona|Cliente,Shaun,Nelson,(626)892-6857,2648916305712,1979-09-01,1150,2170414,True,540550,,,,,
1927,Persona|Cliente,Stephen,Compton,001-394-914-6682x50302,5192635765175,2005-07-27,1151,1257465,True,650268,,,,,
1928,Persona|Cliente,Brenda,Hall,659-272-9047x87990,1834911379443,1987-05-08,1152,7325091,False,,,,,,
1929,Persona|Cliente|Personal,Loretta,Edwards,(474)784-4460x2786,9599044455862,1997-06-14,1153,8064692,True,415707,2017-06-25,Vendedor,829,12951.98,False
1930,Persona,Michael,Williams,779-321-0380,8904676301009,1998-03-07,,,,,,,,,
1931,Persona|Personal,Sarah,Snyder,852-922-1975x362,7341461466872,1960-05-15,,,,,2010-02-26,Cajero,830,3514.63,False
1932,Persona|Cliente,Robert,Navarro,7694667787,9286271549589,1971-04-19,1154,1896992,False,,,,,,
1933,Persona|Cliente|Personal,Jacqueline,Nguyen,856.430.9424x26499,3596293338748,2004-04-19,1155,1113314,True,897459,2021-02-18,Supervisor,831,8154.17,True
1934,Persona|Cliente,Renee,Murphy,001-205-959-6258x62836,2090694848484,1969-10-22,1156,2352145,True,186647,,,,,
1935,Persona|Cliente|Personal,Amanda,Preston,+1-867-462-3182x8886,4249266263468,1980-04-29,1157,2008021,True,527013,2022-12-15,Vendedor,832,8435.48,True
